customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,feedback_topic,churn_probability,origin,num_addons,status_venda,recommended_action,priority_score,churn_probability_display
8746-BFOAJ,Male,1,No,No,21.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Débito automático,20.5,429.55,Satisfeito com os serviços,0.00044961427920497954,inference,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.01,0.0%
8085-MSNLK,Female,0,Yes,No,62.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Fatura física,113.95,6891.4,Satisfeito com os serviços,4.458585681277327e-05,inference,6,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
5989-OMNJE,Female,0,Yes,Yes,24.0,No,No,DSl,Yes,Yes,Yes,No,Yes,Yes,1 ano,No,Fatura digital,57.6,1367.75,Satisfeito com os serviços,0.0001653382641961798,inference,5,NORMAL,"Cliente DSL satisfeito com contrato de um ano, ofereça upgrade para Fibra com desconto.",0.01,0.0%
6234-PFPXL,Male,0,Yes,No,22.0,Yes,Yes,Fibra ótica,Yes,No,No,Yes,Yes,No,Mensal,No,Cartão de crédito,95.9,2234.95,Satisfeito com os serviços,7.484422530978918e-05,inference,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
8205-VSLRB,Male,0,Yes,No,70.0,Yes,Yes,DSl,Yes,No,Yes,Yes,No,Yes,2 anos,No,Cartão de crédito,77.3,5498.2,Satisfeito com os serviços,9.90616244962439e-05,inference,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
7758-UJWYS,Male,0,Yes,Yes,34.0,No,No,DSl,No,No,No,Yes,Yes,No,2 anos,Yes,Fatura digital,40.55,1325.85,Satisfeito com os serviços,0.00023748917737975717,inference,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
5012-YSPJJ,Male,0,Yes,Yes,31.0,Yes,No,DSl,No,No,Yes,Yes,No,No,Mensal,No,Fatura física,54.35,1647.0,Satisfeito com os serviços,0.0001966176787391305,inference,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
0186-CAERR,Male,0,No,No,71.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,Yes,Débito automático,116.3,8309.55,Satisfeito com os serviços,9.11118695512414e-05,inference,6,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
0440-EKDCF,Male,0,Yes,No,62.0,Yes,No,DSl,No,Yes,Yes,Yes,No,No,2 anos,Yes,Cartão de crédito,60.15,3753.2,Satisfeito com os serviços,0.00015937944408506155,inference,3,NORMAL,"O cliente tem DSL e está satisfeito, ofereça upgrade para Fibra com desconto.",0.01,0.0%
1084-MNSMJ,Female,0,Yes,Yes,51.0,Yes,No,DSl,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cartão de crédito,85.5,4421.95,Satisfeito com os serviços,6.722987745888531e-05,inference,6,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
9919-KNPOO,Female,0,Yes,No,21.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,94.3,1948.35,Satisfeito com os serviços,5.9091838920721784e-05,inference,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
8286-AFUYI,Male,0,No,No,1.0,Yes,No,DSl,Yes,No,No,No,No,No,Mensal,No,Fatura digital,47.95,47.95,Satisfeito com os serviços,0.0002305355155840516,inference,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
2235-EZAIK,Female,0,Yes,No,72.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,Yes,No,2 anos,No,Cartão de crédito,79.2,5401.9,Satisfeito com os serviços,7.834198186174035e-05,inference,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
5366-OBVMR,Female,0,Yes,No,18.0,Yes,No,DSl,No,No,No,Yes,No,No,Mensal,Yes,Fatura física,50.3,905.4,Satisfeito com os serviços,0.00010151273454539478,inference,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
2725-TTRIQ,Female,0,Yes,Yes,72.0,Yes,Yes,DSl,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,Débito automático,84.2,5986.55,Satisfeito com os serviços,7.566612475784495e-05,inference,5,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
5914-XRFQB,Male,0,Yes,No,72.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Débito automático,115.8,8424.9,Satisfeito com os serviços,7.034302689135075e-05,inference,6,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
7929-SKFGK,Male,0,Yes,No,70.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cartão de crédito,114.3,8244.3,Satisfeito com os serviços,4.972397437086329e-05,inference,6,NORMAL,"O cliente tem Fibra com satisfação geral, ofereça agradecimento pela fidelidade.",0.01,0.0%
8894-JVDCV,Female,0,No,No,62.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,Yes,Cartão de crédito,115.05,7133.45,Satisfeito com os serviços,5.813610187033191e-05,inference,6,NORMAL,"O cliente tem Fibra com satisfação geral, ofereça agradecimento pela fidelidade.",0.01,0.0%
4016-BJKTZ,Female,0,No,No,25.0,Yes,Yes,Fibra ótica,No,Yes,Yes,Yes,Yes,Yes,2 anos,No,Fatura digital,108.9,2809.05,Satisfeito com os serviços,0.00010768738866318017,inference,5,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
5274-XHAKY,Female,0,Yes,Yes,41.0,Yes,Yes,Fibra ótica,Yes,Yes,No,No,Yes,No,Mensal,Yes,Débito automático,94.3,3893.6,Satisfeito com os serviços,7.306187035283074e-05,inference,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
9705-ZJBCG,Female,0,Yes,Yes,13.0,Yes,No,DSl,Yes,No,No,Yes,No,No,1 ano,No,Débito automático,54.15,701.05,Satisfeito com os serviços,0.00023647535999771208,inference,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
7225-CBZPL,Male,1,Yes,No,17.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,94.8,1563.9,Satisfeito com os serviços,0.00011354382877470925,inference,2,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
9389-ACWBI,Female,0,Yes,Yes,5.0,Yes,No,Fibra ótica,No,No,No,No,No,No,Mensal,No,Cartão de crédito,69.95,320.4,Satisfeito com os serviços,0.00010278858098899946,inference,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
3655-SNQYZ,Female,0,Yes,Yes,69.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cartão de crédito,113.25,7895.15,Satisfeito com os serviços,7.06237115082331e-05,inference,6,NORMAL,"O cliente tem Fibra com 6 add-ons, agradeça a fidelidade.",0.01,0.0%
5027-YOCXN,Male,0,Yes,Yes,51.0,Yes,Yes,Fibra ótica,Yes,Yes,No,Yes,Yes,Yes,1 ano,No,Cartão de crédito,110.05,5686.4,Satisfeito com os serviços,5.6335029512410983e-05,inference,5,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
9137-UIYPG,Female,0,Yes,Yes,35.0,Yes,No,Fibra ótica,Yes,No,Yes,Yes,Yes,Yes,Mensal,Yes,Fatura digital,106.9,3756.45,Satisfeito com os serviços,0.00010615408973535523,inference,5,NORMAL,"O cliente tem Fibra com 5 add-ons, agradeça a fidelidade.",0.01,0.0%
0696-UKTOX,Male,0,No,Yes,23.0,Yes,No,DSl,No,Yes,No,Yes,No,No,Mensal,No,Fatura digital,54.15,1312.45,Satisfeito com os serviços,0.0001739024301059544,inference,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
6260-ONULR,Male,0,No,No,1.0,Yes,No,DSl,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura física,62.8,62.8,Satisfeito com os serviços,8.425387204624712e-05,inference,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
0343-QLUZP,Male,0,No,No,60.0,No,No,DSl,Yes,Yes,Yes,No,No,No,2 anos,No,Débito automático,39.6,2424.5,Satisfeito com os serviços,0.0002114649541908875,inference,3,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.01,0.0%
9591-YVTEB,Male,1,No,No,55.0,No,No,DSl,Yes,Yes,No,No,Yes,No,Mensal,Yes,Fatura digital,44.85,2479.05,Satisfeito com os serviços,0.00023468204017262906,inference,3,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
1545-ACTAS,Female,0,Yes,Yes,48.0,Yes,No,Fibra ótica,Yes,No,Yes,No,Yes,Yes,1 ano,Yes,Débito automático,99.7,4977.2,Satisfeito com os serviços,7.229755283333361e-05,inference,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
3766-EJLFL,Female,0,Yes,Yes,68.0,Yes,Yes,Fibra ótica,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,Débito automático,109.05,7508.55,Satisfeito com os serviços,4.820187677978538e-05,inference,5,NORMAL,"O cliente tem Fibra com 5 add-ons e baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
9643-YBLUR,Male,0,Yes,No,9.0,Yes,Yes,DSl,No,Yes,Yes,No,No,Yes,Mensal,Yes,Cartão de crédito,69.05,653.95,Satisfeito com os serviços,0.00012018816050840542,inference,3,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
3521-HTQTV,Male,0,No,No,34.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,26.1,980.35,Satisfeito com os serviços,0.00021446606842800975,inference,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.01,0.0%
7077-XJMET,Male,0,Yes,No,12.0,Yes,No,DSl,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,Fatura digital,74.15,741.4,Satisfeito com os serviços,0.00017969186592381448,inference,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
7649-SIJJF,Male,0,Yes,No,71.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,No,Yes,2 anos,Yes,Fatura física,80.1,5585.4,Satisfeito com os serviços,0.00012468105705920607,inference,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
5872-OEQNH,Female,0,No,No,60.0,No,No,DSl,Yes,No,Yes,No,No,Yes,1 ano,Yes,Fatura digital,44.45,2773.9,Satisfeito com os serviços,0.00018398671818431467,inference,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
8092-NLTGF,Male,0,No,No,72.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,24.75,1777.6,Satisfeito com os serviços,0.00021526568161789328,inference,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.01,0.0%
8292-FRFZQ,Female,0,No,No,39.0,No,No,DSl,Yes,Yes,No,Yes,No,No,1 ano,No,Débito automático,41.15,1700.9,Satisfeito com os serviços,0.0003250342851970345,inference,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
9450-TRJUU,Male,0,No,No,35.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,Mensal,No,Fatura digital,83.15,2848.45,Satisfeito com os serviços,0.0001456938189221546,inference,1,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
2969-WGHQO,Female,0,Yes,Yes,7.0,Yes,No,DSl,Yes,Yes,Yes,No,Yes,No,1 ano,No,Fatura digital,69.45,486.15000000000003,Satisfeito com os serviços,0.00017280686006415635,inference,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
8966-OIQHG,Female,0,Yes,Yes,22.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Débito automático,20.75,452.35,Satisfeito com os serviços,0.00035938629298470914,inference,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.01,0.0%
8401-EMUWF,Male,0,Yes,Yes,42.0,Yes,Yes,DSl,Yes,Yes,No,No,Yes,No,Mensal,Yes,Débito automático,69.4,3058.3,Satisfeito com os serviços,9.09256050363183e-05,inference,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
5339-PXDVH,Male,0,No,No,4.0,Yes,Yes,Fibra ótica,Yes,No,No,No,Yes,No,Mensal,No,Fatura digital,90.65,367.95,Satisfeito com os serviços,9.466307528782636e-05,inference,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
4049-ZPALD,Female,0,Yes,No,64.0,Yes,No,Fibra ótica,Yes,No,Yes,No,Yes,Yes,2 anos,Yes,Débito automático,99.0,6375.8,Satisfeito com os serviços,5.6340668379561976e-05,inference,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
3253-HKOKL,Female,0,Yes,Yes,52.0,Yes,No,Fibra ótica,Yes,No,Yes,No,Yes,Yes,1 ano,No,Fatura digital,100.3,5244.45,Satisfeito com os serviços,0.00012593639257829636,inference,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
5201-CBWYG,Male,0,Yes,Yes,62.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Débito automático,24.8,1537.6000000000001,Satisfeito com os serviços,0.00033434550277888775,inference,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.01,0.0%
4312-GVYNH,Female,0,Yes,No,70.0,No,No,DSl,Yes,No,Yes,Yes,No,Yes,2 anos,Yes,Débito automático,49.85,3370.2,Satisfeito com os serviços,0.00011276639997959137,inference,4,NORMAL,"Cliente DSL satisfeito com contrato de dois anos, ofereça upgrade para Fibra com desconto.",0.01,0.0%
3272-VUHPV,Female,0,Yes,Yes,8.0,Yes,No,DSl,No,Yes,No,Yes,No,No,Mensal,No,Débito automático,56.3,401.5,Satisfeito com os serviços,0.00019306990725453943,inference,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
0277-ORXQS,Male,0,Yes,Yes,66.0,No,No,DSl,No,No,No,Yes,Yes,Yes,2 anos,No,Débito automático,50.55,3364.55,Satisfeito com os serviços,0.00019148169667460024,inference,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
8200-LGKSR,Male,0,Yes,No,71.0,Yes,Yes,DSl,Yes,No,Yes,Yes,Yes,Yes,2 anos,No,Fatura digital,83.2,6126.1,Satisfeito com os serviços,0.00017034407937899232,inference,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
9209-NWPGU,Male,0,No,No,44.0,Yes,No,DSl,Yes,No,No,Yes,Yes,No,1 ano,No,Fatura digital,65.4,2774.55,Satisfeito com os serviços,0.00021829178149346262,inference,3,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.01,0.0%
4137-BTIKL,Male,0,No,No,2.0,Yes,Yes,Fibra ótica,Yes,No,No,No,No,Yes,Mensal,No,Fatura física,90.75,174.75,Satisfeito com os serviços,7.973328320076689e-05,inference,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
6374-NTQLP,Male,1,Yes,Yes,72.0,Yes,No,Fibra ótica,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de crédito,104.1,7447.7,Satisfeito com os serviços,9.246837726095691e-05,inference,5,NORMAL,"O cliente tem Fibra com 5 add-ons, agradeça a fidelidade.",0.01,0.0%
7665-NKLAV,Female,0,Yes,Yes,36.0,No,No,DSl,Yes,No,Yes,Yes,No,No,2 anos,No,Cartão de crédito,40.65,1547.35,Satisfeito com os serviços,0.00023677742865402251,inference,3,NORMAL,"Cliente DSL satisfeito com contrato de dois anos, ofereça upgrade para Fibra com desconto.",0.01,0.0%
4983-CLMLV,Female,0,Yes,No,52.0,Yes,Yes,Fibra ótica,No,Yes,No,Yes,Yes,Yes,Mensal,Yes,Cartão de crédito,102.7,5138.1,Satisfeito com os serviços,5.874215275980532e-05,inference,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
1686-STUHN,Male,0,No,No,42.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Débito automático,19.8,849.9,Satisfeito com os serviços,0.0003442624001763761,inference,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.01,0.0%
7246-ZGQDF,Female,0,No,Yes,1.0,Yes,No,DSl,Yes,No,No,Yes,No,No,Mensal,No,Fatura digital,54.5,54.5,Satisfeito com os serviços,0.00015910643560346216,inference,2,NORMAL,"""Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
0295-QVKPB,Male,0,No,No,5.0,Yes,No,DSl,No,No,Yes,Yes,Yes,No,Mensal,Yes,Cartão de crédito,63.95,319.75,Satisfeito com os serviços,7.840655598556623e-05,inference,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
8908-NMQTX,Male,0,No,No,72.0,No,No,DSl,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Débito automático,65.6,4566.5,Satisfeito com os serviços,9.953174594556913e-05,inference,6,NORMAL,"O cliente tem DSL e está satisfeito, ofereça upgrade para Fibra com desconto.",0.01,0.0%
3577-AMVUX,Male,0,No,No,1.0,Yes,No,DSl,No,No,Yes,Yes,No,No,Mensal,No,Fatura física,55.05,55.05,Satisfeito com os serviços,0.00012216363393235952,inference,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
4646-QZXTF,Female,0,Yes,No,7.0,Yes,No,DSl,Yes,No,Yes,Yes,Yes,Yes,Mensal,No,Débito automático,81.25,580.1,Satisfeito com os serviços,0.00010933600424323231,inference,5,NORMAL,"O cliente tem DSL e está satisfeito, ofereça upgrade para Fibra com desconto.",0.01,0.0%
2480-SQIOB,Male,0,Yes,Yes,4.0,Yes,No,DSl,No,No,No,No,No,No,Mensal,No,Fatura digital,44.8,169.65,Satisfeito com os serviços,0.000193647516425699,inference,0,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
9906-NHHVC,Female,1,No,No,65.0,No,No,DSl,No,Yes,Yes,No,Yes,Yes,2 anos,Yes,Débito automático,53.5,3517.9,Satisfeito com os serviços,0.00016510165005456656,inference,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
3318-NMQXL,Male,0,No,No,3.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,92.0,266.8,Satisfeito com os serviços,0.00011665574129438028,inference,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
4130-MZLCC,Female,0,No,No,5.0,Yes,No,DSl,No,Yes,No,No,No,No,Mensal,No,Débito automático,50.55,244.75,Satisfeito com os serviços,0.00015323109983000904,inference,1,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
3831-YCPUO,Female,0,Yes,Yes,72.0,Yes,No,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de crédito,109.5,7854.9,Satisfeito com os serviços,4.7979909140849486e-05,inference,6,NORMAL,"O cliente tem Fibra com satisfação geral, ofereça agradecimento pela fidelidade.",0.01,0.0%
3308-JSGML,Male,1,Yes,No,59.0,No,No,DSl,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de crédito,64.05,3886.85,Satisfeito com os serviços,7.911978173069656e-05,inference,5,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.01,0.0%
9028-LIHRP,Male,0,Yes,Yes,71.0,Yes,No,Fibra ótica,Yes,Yes,Yes,Yes,Yes,No,2 anos,No,Cartão de crédito,100.2,7209.0,Satisfeito com os serviços,7.17713701305911e-05,inference,5,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
4623-ZKHLY,Male,0,Yes,No,22.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,Yes,Débito automático,20.45,471.55,Satisfeito com os serviços,0.0002517559623811394,inference,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.01,0.0%
9150-HEPMB,Male,0,No,No,56.0,Yes,No,DSl,Yes,No,Yes,No,No,No,1 ano,No,Fatura física,52.7,3019.7,Satisfeito com os serviços,0.0001823102793423459,inference,2,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.01,0.0%
5954-BDFSG,Female,0,No,No,72.0,Yes,Yes,Fibra ótica,No,No,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de crédito,107.5,7853.7,Satisfeito com os serviços,9.976245928555727e-05,inference,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
5542-DHSXL,Female,0,Yes,No,4.0,Yes,No,DSl,Yes,Yes,No,No,No,No,Mensal,No,Fatura física,54.7,235.05,Satisfeito com os serviços,0.00011233507393626496,inference,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
7078-NVFAM,Female,0,Yes,Yes,32.0,No,No,DSl,Yes,Yes,No,No,No,No,Mensal,Yes,Fatura digital,35.15,1051.05,Satisfeito com os serviços,0.0002688399108592421,inference,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
6369-MCAKO,Female,0,Yes,Yes,68.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Débito automático,89.05,6185.8,Satisfeito com os serviços,9.024191240314394e-05,inference,6,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
9555-SAHUZ,Female,0,Yes,Yes,38.0,Yes,No,DSl,Yes,Yes,No,No,No,No,Mensal,No,Fatura digital,54.5,2076.05,Satisfeito com os serviços,0.00022002027253620327,inference,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
1866-DIOQZ,Female,0,Yes,No,71.0,No,No,DSl,Yes,Yes,Yes,Yes,Yes,Yes,1 ano,No,Débito automático,66.8,4689.15,Satisfeito com os serviços,0.00012746579886879772,inference,6,NORMAL,"Cliente DSL satisfeito com contrato de um ano, ofereça upgrade para Fibra com desconto.",0.01,0.0%
1304-BCCFO,Male,0,Yes,No,9.0,Yes,No,DSl,No,No,Yes,No,Yes,Yes,Mensal,Yes,Fatura física,70.05,564.4,Satisfeito com os serviços,7.944722892716527e-05,inference,3,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.01,0.0%
6586-PSJOX,Male,0,No,Yes,15.0,Yes,No,DSl,No,No,Yes,Yes,No,No,1 ano,No,Cartão de crédito,55.2,864.55,Satisfeito com os serviços,0.00020251584646757692,inference,2,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.01,0.0%
6993-YGFJV,Male,0,Yes,No,69.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Débito automático,112.55,7806.5,Satisfeito com os serviços,7.034302689135075e-05,inference,6,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
6559-RAKOZ,Male,0,Yes,Yes,49.0,Yes,Yes,Fibra ótica,No,No,No,Yes,Yes,Yes,1 ano,Yes,Fatura digital,97.95,4917.9,Satisfeito com os serviços,0.00014436995843425393,inference,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
4813-HQMGZ,Female,0,Yes,No,8.0,Yes,Yes,Fibra ótica,No,No,No,Yes,No,Yes,Mensal,Yes,Fatura digital,90.25,743.75,Satisfeito com os serviços,9.238940401701257e-05,inference,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.01,0.0%
9700-ISPUP,Female,0,Yes,Yes,10.0,Yes,No,DSl,No,Yes,No,Yes,No,Yes,Mensal,Yes,Fatura digital,65.5,616.9,Satisfeito com os serviços,9.628734551370144e-05,inference,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.01,0.0%
7928-VJYAB,Male,0,Yes,Yes,11.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,No,Fatura digital,90.6,1020.2,Satisfeito com os serviços,9.562824561726302e-05,inference,2,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.01,0.0%
